state,date,year,month,chip_enrollment,medicaid_enrollment,total_enrollment
Massachusetts,2024-08-01,2024,8,192537.0,1486427.0,1678964.0
Massachusetts,2024-09-01,2024,9,196246.0,1479058.0,1675304.0
Massachusetts,2024-10-01,2024,10,200613.0,1475014.0,1675627.0
Massachusetts,2024-11-01,2024,11,197881.0,1467749.0,1665630.0
Massachusetts,2024-12-01,2024,12,197970.0,1469251.0,1667221.0
Massachusetts,2025-01-01,2025,1,191357.0,1458215.0,1649572.0
Massachusetts,2025-02-01,2025,2,193647.0,1449743.0,1643390.0
Massachusetts,2025-03-01,2025,3,191217.0,1447002.0,1638219.0
Massachusetts,2025-04-01,2025,4,189789.0,1437219.0,1627008.0
Massachusetts,2025-05-01,2025,5,189541.0,1428803.0,1618344.0
Massachusetts,2025-06-01,2025,6,188691.0,1423645.0,1612336.0
Massachusetts,2025-07-01,2025,7,188238.0,1420646.0,1608884.0
Massachusetts,2025-08-01,2025,8,186761.0,1413708.0,1600469.0
Massachusetts,2025-09-01,2025,9,187649.0,1411397.0,1599046.0
Massachusetts,2025-10-01,2025,10,192443.0,1409698.0,1602141.0
Massachusetts,2025-11-01,2025,11,192390.0,1405793.0,1598183.0
Massachusetts,2025-12-01,2025,12,191201.0,1389522.0,1580723.0
Michigan,2020-01-01,2020,1,68915.0,2258126.0,2327041.0
Michigan,2020-02-01,2020,2,67132.0,2263269.0,2330401.0
Michigan,2020-03-01,2020,3,67075.0,2289482.0,2356557.0
Michigan,2020-04-01,2020,4,66163.0,2325994.0,2392157.0
Michigan,2020-05-01,2020,5,61271.0,2363968.0,2425239.0
Michigan,2020-06-01,2020,6,59371.0,2394517.0,2453888.0
Michigan,2020-07-01,2020,7,59289.0,2428196.0,2487485.0
Michigan,2020-08-01,2020,8,59260.0,2461504.0,2520764.0
Michigan,2020-09-01,2020,9,59288.0,2493304.0,2552592.0
Michigan,2020-10-01,2020,10,59401.0,2522737.0,2582138.0
Michigan,2020-11-01,2020,11,59551.0,2553325.0,2612876.0
Michigan,2020-12-01,2020,12,60574.0,2590312.0,2650886.0
Michigan,2021-01-01,2021,1,60730.0,2612538.0,2673268.0
Michigan,2021-02-01,2021,2,61827.0,2629323.0,2691150.0
Michigan,2021-03-01,2021,3,63169.0,2648881.0,2712050.0
Michigan,2021-04-01,2021,4,64863.0,2663214.0,2728077.0
Michigan,2021-05-01,2021,5,68233.0,2674875.0,2743108.0
Michigan,2021-06-01,2021,6,75734.0,2684273.0,2760007.0
Michigan,2021-07-01,2021,7,84547.0,2692656.0,2777203.0
Michigan,2021-08-01,2021,8,88654.0,2707250.0,2795904.0
Michigan,2021-09-01,2021,9,92479.0,2721656.0,2814135.0
Michigan,2021-10-01,2021,10,95433.0,2732273.0,2827706.0
Michigan,2021-11-01,2021,11,98766.0,2748252.0,2847018.0
Michigan,2021-12-01,2021,12,101762.0,2766738.0,2868500.0
Michigan,2022-01-01,2022,1,107245.0,2779023.0,2886268.0
Michigan,2022-02-01,2022,2,110287.0,2787500.0,2897787.0
Michigan,2022-03-01,2022,3,113010.0,2798843.0,2911853.0
Michigan,2022-04-01,2022,4,116385.0,2807729.0,2924114.0
Michigan,2022-05-01,2022,5,118531.0,2817922.0,2936453.0
Michigan,2022-06-01,2022,6,120800.0,2828907.0,2949707.0
Michigan,2022-07-01,2022,7,123068.0,2842155.0,2965223.0
Michigan,2022-08-01,2022,8,125594.0,2858127.0,2983721.0
Michigan,2022-09-01,2022,9,128898.0,2870736.0,2999634.0
Michigan,2022-10-01,2022,10,131191.0,2879666.0,3010857.0
Michigan,2022-11-01,2022,11,133923.0,2894002.0,3027925.0
Michigan,2022-12-01,2022,12,136849.0,2911391.0,3048240.0
Michigan,2023-01-01,2023,1,139594.0,2924598.0,3064192.0
Michigan,2023-02-01,2023,2,141620.0,2930802.0,3072422.0
Michigan,2023-03-01,2023,3,144365.0,2939330.0,3083695.0
Michigan,2023-04-01,2023,4,146316.0,2947667.0,3093983.0
Michigan,2023-05-01,2023,5,146381.0,2960370.0,3106751.0
Michigan,2023-06-01,2023,6,147194.0,2969566.0,3116760.0
Michigan,2023-07-01,2023,7,150240.0,2977514.0,3127754.0
Michigan,2023-08-01,2023,8,151907.0,2917610.0,3069517.0
Michigan,2023-09-01,2023,9,155302.0,2847366.0,3002668.0
Michigan,2023-10-01,2023,10,158583.0,2765108.0,2923691.0
Michigan,2023-11-01,2023,11,163022.0,2680893.0,2843915.0
Michigan,2023-12-01,2023,12,164915.0,2623327.0,2788242.0
Michigan,2024-01-01,2024,1,166426.0,2568790.0,2735216.0
Michigan,2024-02-01,2024,2,169615.0,2511218.0,2680833.0
Michigan,2024-03-01,2024,3,168002.0,2460791.0,2628793.0
Michigan,2024-04-01,2024,4,168119.0,2397123.0,2565242.0
Michigan,2024-05-01,2024,5,164633.0,2318292.0,2482925.0
Michigan,2024-06-01,2024,6,161717.0,2252419.0,2414136.0
Michigan,2024-07-01,2024,7,160188.0,2213997.0,2374185.0
Michigan,2024-08-01,2024,8,161159.0,2223535.0,2384694.0
Michigan,2024-09-01,2024,9,166932.0,2222773.0,2389705.0
Michigan,2024-10-01,2024,10,169533.0,2217219.0,2386752.0
Michigan,2024-11-01,2024,11,171898.0,2212397.0,2384295.0
Michigan,2024-12-01,2024,12,173347.0,2222494.0,2395841.0
Michigan,2025-01-01,2025,1,175330.0,2229690.0,2405020.0
Michigan,2025-02-01,2025,2,175832.0,2226546.0,2402378.0
Michigan,2025-03-01,2025,3,176175.0,2220841.0,2397016.0
Michigan,2025-04-01,2025,4,175784.0,2208236.0,2384020.0
Michigan,2025-05-01,2025,5,173041.0,2194757.0,2367798.0
Michigan,2025-06-01,2025,6,171899.0,2184986.0,2356885.0
Michigan,2025-07-01,2025,7,170739.0,2178393.0,2349132.0
Michigan,2025-08-01,2025,8,170769.0,2178293.0,2349062.0
Michigan,2025-09-01,2025,9,170836.0,2174909.0,2345745.0
Michigan,2025-10-01,2025,10,168283.0,2141597.0,2309880.0
Michigan,2025-11-01,2025,11,168554.0,2131207.0,2299761.0
Michigan,2025-12-01,2025,12,167087.0,2105347.0,2272434.0
Minnesota,2020-01-01,2020,1,1451.0,1039392.0,1040843.0
Minnesota,2020-02-01,2020,2,1480.0,1042929.0,1044409.0
Minnesota,2020-03-01,2020,3,1470.0,1046218.0,1047688.0
Minnesota,2020-04-01,2020,4,1566.0,1065889.0,1067455.0
Minnesota,2020-05-01,2020,5,1700.0,1079490.0,1081190.0
Minnesota,2020-06-01,2020,6,1832.0,1092298.0,1094130.0
Minnesota,2020-07-01,2020,7,1691.0,1106840.0,1108531.0
Minnesota,2020-08-01,2020,8,1515.0,1121042.0,1122557.0
Minnesota,2020-09-01,2020,9,1399.0,1132794.0,1134193.0
Minnesota,2020-10-01,2020,10,1309.0,1144795.0,1146104.0
Minnesota,2020-11-01,2020,11,1277.0,1156909.0,1158186.0
Minnesota,2020-12-01,2020,12,1338.0,1172518.0,1173856.0
Minnesota,2021-01-01,2021,1,1219.0,1184347.0,1185566.0
Minnesota,2021-02-01,2021,2,1227.0,1193548.0,1194775.0
Minnesota,2021-03-01,2021,3,1279.0,1202754.0,1204033.0
Minnesota,2021-04-01,2021,4,1293.0,1211694.0,1212987.0
Minnesota,2021-05-01,2021,5,1299.0,1219565.0,1220864.0
Minnesota,2021-06-01,2021,6,1446.0,1227581.0,1229027.0
Minnesota,2021-07-01,2021,7,1391.0,1237935.0,1239326.0
Minnesota,2021-08-01,2021,8,1401.0,1245749.0,1247150.0
Minnesota,2021-09-01,2021,9,1396.0,1253013.0,1254409.0
Minnesota,2021-10-01,2021,10,1507.0,1260118.0,1261625.0
Minnesota,2021-11-01,2021,11,1451.0,1267686.0,1269137.0
Minnesota,2021-12-01,2021,12,1518.0,1277284.0,1278802.0
Minnesota,2022-01-01,2022,1,1549.0,1286470.0,1288019.0
Minnesota,2022-02-01,2022,2,1591.0,1293643.0,1295234.0
Minnesota,2022-03-01,2022,3,1638.0,1300846.0,1302484.0
Minnesota,2022-04-01,2022,4,1662.0,1307660.0,1309322.0
Minnesota,2022-05-01,2022,5,1667.0,1313663.0,1315330.0
Minnesota,2022-06-01,2022,6,1495.0,1320107.0,1321602.0
Minnesota,2022-07-01,2022,7,1957.0,1330785.0,1332742.0
Minnesota,2022-08-01,2022,8,2101.0,1340239.0,1342340.0
Minnesota,2022-09-01,2022,9,2147.0,1345364.0,1347511.0
Minnesota,2022-10-01,2022,10,2543.0,1363673.0,1366216.0
Minnesota,2022-11-01,2022,11,2627.0,1368169.0,1370796.0
Minnesota,2022-12-01,2022,12,2843.0,1377837.0,1380680.0
Minnesota,2023-01-01,2023,1,3018.0,1385954.0,1388972.0
Minnesota,2023-02-01,2023,2,3271.0,1391938.0,1395209.0
Minnesota,2023-03-01,2023,3,3472.0,1398501.0,1401973.0
Minnesota,2023-04-01,2023,4,3664.0,1403919.0,1407583.0
Minnesota,2023-05-01,2023,5,3828.0,1409823.0,1413651.0
Minnesota,2023-06-01,2023,6,3911.0,1415709.0,1419620.0
Minnesota,2023-07-01,2023,7,3865.0,1404793.0,1408658.0
Minnesota,2023-08-01,2023,8,4041.0,1384284.0,1388325.0
Minnesota,2023-09-01,2023,9,3989.0,1357871.0,1361860.0
Minnesota,2023-10-01,2023,10,4178.0,1346874.0,1351052.0
Minnesota,2023-11-01,2023,11,4212.0,1349961.0,1354173.0
Minnesota,2023-12-01,2023,12,4282.0,1353834.0,1358116.0
Minnesota,2024-01-01,2024,1,4206.0,1324796.0,1329002.0
Minnesota,2024-02-01,2024,2,4396.0,1255277.0,1259673.0
Minnesota,2024-03-01,2024,3,4592.0,1209905.0,1214497.0
Minnesota,2024-04-01,2024,4,4715.0,1197017.0,1201732.0
Minnesota,2024-05-01,2024,5,4795.0,1185850.0,1190645.0
Minnesota,2024-06-01,2024,6,4790.0,1171509.0,1176299.0
Minnesota,2024-07-01,2024,7,4828.0,1180899.0,1185727.0
Minnesota,2024-08-01,2024,8,4824.0,1181085.0,1185909.0
Minnesota,2024-09-01,2024,9,4867.0,1181935.0,1186802.0
Minnesota,2024-10-01,2024,10,4872.0,1174458.0,1179330.0
Minnesota,2024-11-01,2024,11,4874.0,1168119.0,1172993.0
Minnesota,2024-12-01,2024,12,5012.0,1164706.0,1169718.0
Minnesota,2025-01-01,2025,1,4941.0,1164178.0,1169119.0
Minnesota,2025-02-01,2025,2,4978.0,1163560.0,1168538.0
Minnesota,2025-03-01,2025,3,5034.0,1160699.0,1165733.0
Minnesota,2025-04-01,2025,4,4983.0,1158273.0,1163256.0
Minnesota,2025-05-01,2025,5,4914.0,1156765.0,1161679.0
Minnesota,2025-06-01,2025,6,4957.0,1155354.0,1160311.0
Minnesota,2025-07-01,2025,7,4843.0,1163530.0,1168373.0
Minnesota,2025-08-01,2025,8,4828.0,1165002.0,1169830.0
Minnesota,2025-09-01,2025,9,4713.0,1167709.0,1172422.0
Minnesota,2025-10-01,2025,10,4590.0,1164216.0,1168806.0
Minnesota,2025-11-01,2025,11,4451.0,1158706.0,1163157.0
Minnesota,2025-12-01,2025,12,4226.0,1143475.0,1147701.0
